"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1840901026502885438","Mon Sep 30 23:46:21 +0000 2024","0","fufufafa login gibran serpihan hati kangen ggs https://t.co/GvwtUKgxj4","1840901026502885438","","","in","Bekasi Barat, Indonesia","0","0","0","https://x.com/arthur_ramzess/status/1840901026502885438","1246366580382019584","arthur_ramzess"
"1840674720783679843","Mon Sep 30 23:45:00 +0000 2024","2","@dinoridgid Itu sie Fufufafa","1840900684130238549","","dinoridgid","in","São João da Madeira, Portugal","0","0","0","https://x.com/AntarticaSnowWW/status/1840900684130238549","1621109760266493954","AntarticaSnowWW"
"1840786624713781462","Mon Sep 30 23:44:18 +0000 2024","17","@goesdut @mazzini_gsp Berhasil mengalahkan topik fufufafa. Misi sukses makanya bilang terima kasih. Wkwkwkwk","1840900509471031601","","goesdut","in","","0","0","0","https://x.com/Wahyu6996/status/1840900509471031601","1436530218261368832","Wahyu6996"
"1840669025980002618","Mon Sep 30 23:44:14 +0000 2024","2","@kafiradikalis Up! Jng sampe Fufufafa ini tenggelam sama berita Raffi Ahmad.","1840900494962934129","","kafiradikalis","in","Java Island ","0","0","0","https://x.com/rayindratw/status/1840900494962934129","83560528","rayindratw"
"1840900480098320747","Mon Sep 30 23:44:11 +0000 2024","2","Bulan Oktober Bentar lagi pelantikan gemoy dan fufufafa.","1840900480098320747","","","in","16.766422158506153, -3.0018378","0","1","6","https://x.com/catuaries/status/1840900480098320747","36551612","catuaries"
"1840900162795028719","Mon Sep 30 23:42:55 +0000 2024","0","anj ini lagu ayo ayo ganyang fufufafa terngiang terus sampe gua suka tiba nyanyiin itu send HELP","1840900162795028719","","","in","Canberra","0","0","0","https://x.com/raimunggateli/status/1840900162795028719","1323320192038969344","raimunggateli"
"1840900134412173713","Mon Sep 30 23:42:48 +0000 2024","0","fufufafa jangan sampe terlupakan","1840900134412173713","","","in","🇮🇩🇵🇸","0","0","0","https://x.com/nuvillaera/status/1840900134412173713","1273590616975216641","nuvillaera"
"1840783895832506776","Mon Sep 30 23:42:35 +0000 2024","51","@BosPurwa @ridwankamil Cieeeeeee @PKSejahtera di endorse adik fufufafa klo menang naek private jet....etika mana etika yg @PKSejahtera ajarkan klo lagi liqo","1840900076950233444","","BosPurwa","in","","2","0","5","https://x.com/niskala1214/status/1840900076950233444","1745836687400501248","niskala1214"
"1840899894581870677","Mon Sep 30 23:41:51 +0000 2024","0","Bawah tanah dn fufufafa serta 20 ribu pasukan berani mati koyol jet pribadi roti 400 ribu ikn kcic tol2 pembohongsn rakyat indonesia 280 juta bansos blt tambang nikel pasir laut woii banhak lagi kasus2 yg akan trbongkar setelah lengser harus dipertanggungjawaban jkw.","1840899894581870677","","","in","","0","1","0","https://x.com/IziIzi624083/status/1840899894581870677","1803049263699808256","IziIzi624083"
"1840744953565081879","Mon Sep 30 23:41:47 +0000 2024","0","@prophetofzorck Wah fufufafa rajin coli pasti nih","1840899876219208019","","prophetofzorck","in","","0","0","0","https://x.com/curcumasoda/status/1840899876219208019","1368035185678114818","curcumasoda"
